Time_Step,Original_Tank1_Reading,KalmanFilter_Tank1_Estimate,ParticleFilter_Tank1_Estimate,Original_Tank2_Reading,KalmanFilter_Tank2_Estimate,ParticleFilter_Tank2_Estimate,Original_Tank3_Reading,KalmanFilter_Tank3_Estimate,ParticleFilter_Tank3_Estimate,Original_Tank4_Reading,KalmanFilter_Tank4_Estimate,ParticleFilter_Tank4_Estimate
33,12.4372078927672,12.43782790564241,7.127981043269388,12.7205749205556,12.720205332289657,6.633593258542449,1.67240814938402,1.6735249833934818,0.12593218199815243,1.40608318192663,1.406018858451542,1.2664782735186881
34,12.4361036447688,12.436762253817047,7.2288900097816455,12.7211678269306,12.720800186691749,6.808460512275365,1.6707279674327,1.6717963324626428,0.1966043451049856,1.40618165673305,1.4061194733228242,1.2910313070839823
35,12.4349439997328,12.4356385109928,7.329300952918577,12.7217574513901,12.72139180881156,6.988993181167671,1.66912076720572,1.6701427421947461,0.25395128733981465,1.40627685544506,1.4062167408235875,1.365285213418523
36,12.4337329764179,12.434460825858773,7.405017522717229,12.7223437212868,12.721980123075573,7.151273209205694,1.6675834129595,1.6685609897389628,0.3787823339449808,1.40636888716198,1.4063107724319779,1.429354321985866
37,12.4324743978627,12.433233145840996,7.520655153801638,12.7229265684149,12.722565058463772,7.319492600914479,1.66611290078954,1.6670479875607365,0.3639778774658718,1.40645785734277,1.4064016759060796,1.496330802881787
38,12.4311718997962,12.431959225726136,7.6177699592740185,12.7235059288386,12.723146548334423,7.488350090041057,1.66470635332988,1.665600778016847,0.45590100529792443,1.40654386792804,1.4064895554085801,1.5064101506677932
39,12.4298289387218,12.430642635951664,7.785239669843363,12.7240817427272,12.723724530255248,7.823384388020422,1.66336101464528,1.6642165281264616,0.4599618090431963,1.40662701745779,1.406574511627155,1.6207722515854965
40,12.428448799684,12.429286770572496,7.861151510554296,12.7246539541958,12.724298945840467,8.05376305301437,1.66207424531088,1.6628925245329174,0.46794540632361914,1.40670740118531,1.4066566418908448,1.7519229936414888
41,12.4270346037295,12.427894854915188,7.9621119828833455,12.7252225111517,12.724869740593638,8.255355390501835,1.66084351767417,1.6616261686510299,0.4732249452414515,1.40678511118719,1.4067360402824969,1.8210862789697237
42,12.4255893150721,12.426469952929743,8.077988864969054,12.7257873651458,12.725436863755785,8.433487119335876,1.65966641129376,1.6604149719945345,0.493331787322986,1.40686023646957,1.4068127977473812,1.8833248227385986
43,12.4241157479719,12.425014974249313,8.219250723634776,12.7263484712299,12.726000268159186,8.607613168812911,1.65854060854987,1.6592565516784614,0.5584980280918175,1.40693286307091,1.4068870021981923,1.9425252759893108
44,12.4226165733384,12.423532680967721,8.41618000266395,12.7269057878185,12.726559910086124,8.837043588620086,1.65746389042125,1.6581486260911897,0.6897015459381678,1.40700307416123,1.4069587386164906,2.0031485499221033
45,12.4210943250681,12.422025694145086,8.54528556383764,12.7274592765557,12.727115749132665,8.959597051280308,1.65643413242328,1.657089010730925,0.7413432411110739,1.40707095013806,1.4070280891507498,1.9894219835071445
46,12.4195514061239,12.420496500050035,8.70667952372367,12.7280089021868,12.727667748077277,9.088159624084039,1.65544930070227,1.656075614201522,0.7404833485383047,1.40713656871907,1.4070951332110566,1.9458432456785408
47,12.4179900943679,12.41894745614888,8.869246283926852,12.7285546324345,12.72821587275413,9.1734315079043,1.65450744828078,1.6551064343625042,0.7621967630367169,1.40720000503171,1.4071599475606824,1.9099872345724505
48,12.416412548154799,12.417380796850184,9.016586098226725,12.7290964378792,12.72876009193073,9.272088437288122,1.65360671144911,1.6541795546283196,0.8042568058516626,1.40726133169978,1.4072226064045648,1.873405426865703
49,12.4148208116957,12.415798639014017,9.230908392047535,12.7296342918439,12.72930037719003,9.398279372758621,1.65274530629794,1.6532931404118372,0.85296988032868,1.40732061892703,1.4072831814747713,1.853207023167634
50,12.4132168201997,12.414202987233976,9.378315169505438,12.7301681702829,12.729836702816627,9.520243820567064,1.65192152538748,1.6524454357073044,0.902046474299683,1.40737793457805,1.4073417421131371,1.8694116213391754
51,12.4116024048032,12.41259573890121,9.500517869429967,12.7306980516747,12.730369045687087,9.649505729588917,1.65113373454837,1.6516347598080003,0.9386311699268679,1.40743334425642,1.4073983553511282,1.906856612548425
52,12.4099792972926,12.41097868905751,9.602951511132925,12.7312239169183,12.730897385163981,9.760418770411937,1.65038036980963,1.6508595041538596,0.9805091711527275,1.40748691138018,1.407453085986991,1.9423257503705966
53,12.4083491346303,12.409353535046225,9.725984638546045,12.7317457492339,12.731421702994025,9.8876732601293,1.64965993444943,1.6501181293046474,1.001688237940604,1.40753869725482,1.4075059966603294,1.9548995309801513
54,12.4067134632906,12.407721880968511,9.839906674565002,12.7322635340665,12.7319419832096,10.010121460373258,1.64897099616406,1.649409162034143,1.0288569526194884,1.40758876114384,1.4075571479242004,1.964414362550942
55,12.4050737434124,12.40608524195195,9.949679066544034,12.7327772589927,12.732458212033535,10.128589553679493,1.64831218435095,1.6487311925410295,1.0666819529176403,1.40763716033688,1.4076065983147583,1.944273121022431
56,12.4034313527766,12.404445048239207,10.031836115889014,12.7332869136323,12.732970377788103,10.253586614395832,1.64768218750159,1.648082871772286,1.088965568435084,1.40768395021559,1.4076544044185668,1.9028328995930786
57,12.4017875906145,12.402802649103476,10.097173103184637,12.7337924895609,12.733478470806242,10.3505610641491,1.64707975070024,1.6474629088549302,1.100606033846541,1.40772918431736,1.4077006209376963,1.8636012649819846
58,12.4001436812539,12.401159316597445,10.164322497841681,12.7342939802276,12.733982483346786,10.44001470458293,1.64650367322461,1.6468700686321724,1.1369035477536296,1.40777291439679,1.4077453007525806,1.8376797914342324
59,12.3985007776097,12.399516249142602,10.243875391445133,12.7347913808744,12.734482409512268,10.53496233219191,1.64595280624459,1.6463031693000447,1.1497995940237236,1.40781519048521,1.4077884949828103,1.7947542738026228
60,12.3968599645243,12.397874574964698,10.311714609957747,12.7352846884589,12.734978245169746,10.618990746051958,1.64542605061538,1.6457610801407543,1.161846770199166,1.40785606094817,1.4078302530458853,1.7864404090884254
61,12.3952222619645,12.396235355381773,10.398082397916331,12.7357739015802,12.735469987874774,10.743153421278658,1.64492235476142,1.6452427193490986,1.1443484772046386,1.40789557254096,1.4078706227139695,1.7468985026115027
62,12.3935886280808,12.394599587950818,10.484984153019477,12.7362590204066,12.735957636797671,10.85248201807667,1.64444071264772,1.6447470519484415,1.113880511409121,1.40793377046235,1.4079096501687818,1.7318169527373932
63,12.3919599621338,12.392968209478319,10.582901578998678,12.7367400466065,12.736441192652658,10.947165682062497,1.64398016183503,1.644273087792717,1.0973439525794233,1.40797069840646,1.40794738005462,1.7334606976061342
64,12.3903371072936,12.391342098900289,10.649468055428342,12.7372169832818,12.736920657629621,11.070266862777267,1.64353978161583,1.6438198796512404,1.0844537792738949,1.408006398613,1.407983855529666,1.7241351571951893
65,12.3887208533177,12.389722080037389,10.733435236332928,12.7376898349036,12.737396035328315,11.158483602594375,1.64311869122784,1.643386521373061,1.0863213466787838,1.40804091191564,1.408019118315473,1.7414773964375845
66,12.3871119391116,12.388108924229824,10.842306162682629,12.7381586072499,12.737867330694721,11.241705479481615,1.642716048142,1.6429721461277182,1.0996902262784338,1.40807427778901,1.4080532087449205,1.7613512944550238
67,12.3855110551774,12.386503352857105,10.944282300883133,12.7386233073465,12.738334549960221,11.330005095063154,1.64233104642212,1.6425759247194809,1.125938413089739,1.40810653439391,1.4080861658084682,1.7522846264690546
68,12.3839188459548,12.384906039747323,11.03534665246408,12.7390839434086,12.738797700582266,11.427419471367307,1.64196291515318,1.6421970639720782,1.153563604846645,1.40813771862112,1.4081180271989027,1.745206189866841
69,12.3823359120592,12.383317613480635,11.126956613463078,12.7395405247862,12.739256791187964,11.510740935545302,1.64161091693569,1.6418348051811853,1.1747772008434723,1.40816786613375,1.4081488293546014,1.7340415551643409
70,12.3807628124212,12.38173865959141,11.214578525832849,12.7399930619101,12.739711831519166,11.601036003475967,1.64127434644334,1.641488422631905,1.2461114818694048,1.40819701140811,1.4081786075013174,1.7076858164520992
71,12.3792000663305,12.380169722672555,11.332407903254854,12.7404415662406,12.740162832379783,11.696559856743239,1.64095252904153,1.6411572221787,1.3023254346158486,1.4082251877733,1.408207395692608,1.661855939868726
72,12.3776481553901,12.378611308387079,11.429988611431446,12.7408860502182,12.740609805585196,11.780439148590172,1.64064481946417,1.6408405398851929,1.3375827415659174,1.40825242744938,1.4082352268488663,1.587451247985734
73,12.3761075253831,12.377063885390166,11.500571204966343,12.7413265272154,12.741052763913133,11.85832248597912,1.64035060054657,1.6405377407214983,1.343594208856774,1.40827876158436,1.4082621327950926,1.5413225340050765
74,12.3745785880562,12.375527887165626,11.57220749545909,12.7417630114909,12.74149172105662,11.929848991394094,1.64006928201193,1.6402482173166593,1.372299988966798,1.40830422028988,1.4082881442973725,1.5059687756593134
75,12.3730617228235,12.374003713780349,11.648122185753625,12.7421955181456,12.741926691578794,11.986612867814975,1.63980029930941,1.6399713887640062,1.3927688653239818,1.40832883267575,1.4083132910981568,1.50028588249876
76,12.3715572783939,12.372491733560242,11.72000831501113,12.7426240630795,12.742357690869015,12.029512302270515,1.63954311250157,1.6397066994772458,1.4320062890773166,1.40835262688332,1.4083376019503617,1.4548511081488595
77,12.3700655743251,12.370992284690805,11.781895308203154,12.7430486629509,12.742784735100898,12.081406086293153,1.63929720519924,1.6394536180952397,1.4385364040500497,1.40837563011771,1.4083611046503128,1.4308962028394496
78,12.368586902508,12.369505676745899,11.836433671767313,12.7434693351368,12.743207841191785,12.129876449687158,1.6390620835417,1.6392116364333822,1.4548142271270612,1.40839786867899,1.4083838260695987,1.4130170728959215
79,12.3671215285838,12.368032192147506,11.868013200837234,12.743886097695,12.743627026763862,12.160128253647827,1.63883727522052,1.6389802684797636,1.4813161808213822,1.40841936799237,1.4084057921858968,1.4078162961908631
80,12.3656696932965,12.366572087559202,11.903749582766707,12.7442989693274,12.744042310106616,12.21507859021073,1.63862232854505,1.6387590494341797,1.4932327453011607,1.40844015263726,1.408427028112708,1.4169412099329366
81,12.3642316137848,12.365125595216844,11.944099167724323,12.7447079693444,12.744453710140492,12.266242350278269,1.63841681154795,1.6385475347882519,1.5099825829112599,1.40846024637546,1.408447558128136,1.3881937076666861
82,12.3628074848144,12.363692924198459,11.993707731714867,12.7451131176317,12.744861246382495,12.300898053596734,1.63822031112904,1.638345299444936,1.5316085467648157,1.40847967217839,1.4084674057027093,1.3815510082766613
83,12.3613974799542,12.362274261636227,12.02578646452069,12.745514434617,12.74526493891247,12.315560018233596,1.63803243223584,1.6381519368757493,1.5403136129909971,1.4084984522534,1.4084865935262696,1.3684650288215316
84,12.3600017526991,12.360869773873345,12.056844189668109,12.745911941239,12.745664808341065,12.363949434232891,1.6378527970794,1.6379670583142176,1.5538451738954107,1.40851660806918,1.408505143533945,1.360439516159361
85,12.3586204375407,12.359479607567641,12.105114480873723,12.746305658917,12.746060875778703,12.384988435618132,1.63768104438375,1.6377902919839327,1.553852842100781,1.4085341603804,1.4085230769313006,1.3662249737697314
86,12.357253650989,12.358103890744559,12.12782169835187,12.7466956095221,12.746453162805928,12.4257987810051,1.63751682866767,1.637621282359806,1.5558119328463058,1.40855112925141,1.4085404142185916,1.352715569895059
87,12.3559014925466,12.35674273380146,12.148852973788925,12.7470818153489,12.746841691444597,12.448791576581874,1.63735981955741,1.6374596894611315,1.5464186157821806,1.40856753407926,1.408557175214255,1.3422210670775032
88,12.3545640456385,12.355396230465864,12.175014867914593,12.747464299089,12.747226484130493,12.483740714268377,1.63720970112902,1.6373051881750957,1.5516945866127396,1.40858339361592,1.4085733790776147,1.341787561844964
89,12.3532413784979,12.354064458708939,12.190743199444189,12.7478430838049,12.74760756368673,12.494950347966777,1.63706617127911,1.637157467609491,1.5520534859166704,1.4085987259897,1.4085890443307931,1.344233290353528
90,12.3519335450117,12.352747481616953,12.224876864365092,12.7482181929053,12.74798495329833,12.521021388242884,1.63692894112266,1.6370162304732998,1.5653809709840694,1.40861354872605,1.4086041888799357,1.3365011980733827
91,12.3506405855253,12.351445348221548,12.235327337960967,12.7485896501214,12.748358676487875,12.552623013775312,1.636797734417,1.6368811924840987,1.5788222821844824,1.4086278787676,1.4086188300357019,1.3535975950306047
92,12.3493625276109,12.350158094291698,12.243423777989195,12.7489574794838,12.748728757091921,12.561167769735082,1.63667228701058,1.6367520818010284,1.5807553988195835,1.40864173249355,1.408632984533078,1.346341979045065
93,12.3480993867993,12.348885743088502,12.250095073196245,12.7493217053003,12.749095219238267,12.571269877734972,1.63655234631565,1.636628638482305,1.5998282342962957,1.40865512573846,1.408646668550556,1.349071136308827
94,12.3468511672767,12.34762830608412,12.25032909929133,12.7496823521351,12.749458087324422,12.60692558436576,1.6364376708038,1.6365106139662362,1.6038940266952273,1.40866807381029,1.4086598977286096,1.3537197115928077
95,12.3456178625495,12.346385783647262,12.227361903100036,12.7500394447885,12.749817385996836,12.634181329427735,1.63632802952328,1.6363977705746724,1.5906086386076872,1.408680591508,1.4086726871876285,1.348374101280697
96,12.3443994560768,12.345158165695926,12.247319698626038,12.7503930082768,12.750173140130537,12.65601107893039,1.63622320163732,1.6362898810380087,1.6031307428258272,1.40869269313845,1.4086850515452134,1.3480034369498803
97,12.3431959218732,12.343945432319266,12.2595887016075,12.7507430678143,12.750525374810232,12.669881600937217,1.63612297598244,1.6361867280407731,1.6039104468765668,1.40870439253278,1.4086970049329055,1.3395476219925282
98,12.3420072250829,12.342747554369952,12.256399625895892,12.7510896487951,12.750874115311849,12.68703723476968,1.63602715064597,1.6360881037869486,1.6150181789609392,1.40871570306222,1.4087085610123478,1.3414126286982673
99,12.3408333225259,12.34156449402798,12.259227851128692,12.7514327767754,12.751219387084529,12.696334743487439,1.63593553256187,1.6359938095841449,1.6179331384394853,1.40872663765342,1.408719732990933,1.3423974023851943
100,12.3396741632183,12.340396205337615,12.26868099045296,12.7517724774575,12.751561215733876,12.70842422276953,1.63584793712415,1.6359036554458455,1.6124371021696928,1.4087372088032,1.408730533636895,1.344738239779964
101,12.3385296888676,12.339242634718584,12.285948873509446,12.7521087766739,12.751899627005722,12.723625267102431,1.63576418781706,1.6358174597109256,1.6232432568450696,1.40874742859289,1.4087409752939384,1.3383842058488564
102,12.3373998343433,12.338103721452176,12.300510679303914,12.7524417003715,12.75223464677017,12.723562972873337,1.63568411586143,1.6357350486797466,1.621050540446633,1.40875730870212,1.4087510698953467,1.3290883654538923
103,12.3362845281257,12.336979398144308,12.309409634427114,12.7527712745979,12.752566301007015,12.731158649847435,1.63560755987632,1.635656256266044,1.6159898656094283,1.40876686042221,1.4087608289776485,1.340835238989171
104,12.3351836927319,12.335869591165658,12.284690110889667,12.7530975254863,12.752894615790868,12.734083782790007,1.63553436555547,1.6355809236639964,1.61429596339212,1.40877609466903,1.408770263693784,1.3437208430798693
105,12.3340972451214,12.33477422107048,12.280050009992241,12.7534204792433,12.753219617277912,12.725642213438547,1.63546438535777,1.635508899029757,1.605718436416338,1.40878502199558,1.4087793848259103,1.3402916064577644
106,12.3330250970815,12.333693202994752,12.286968925186546,12.753740162135,12.753541331692261,12.721661218392374,1.63539747821128,1.6354400371768838,1.5974629711620796,1.40879365260397,1.408788202797695,1.3421970633356255
107,12.3319671555937,12.33262644703471,12.270516374540701,12.7540566004754,12.753859785313583,12.72656238068353,1.6353335092301,1.6353741992850197,1.6048984360089482,1.40880199635713,1.4087967276862516,1.3511267774724176
108,12.3309233231823,12.33157385860687,12.273675003595876,12.7543698206143,12.754175004464889,12.731398109987616,1.63527234944363,1.635311252621292,1.6104229525010276,1.4088100627901,1.4088049692336733,1.3812755669930292
109,12.3298934982448,12.330535338789764,12.27323533488002,12.7546798489261,12.754487015500949,12.717880014578336,1.6352138755376,1.635251070273845,1.618598703403816,1.40881786112091,1.4088129368581646,1.3773126687178892
110,12.3288775753664,12.329510784648818,12.281178477746732,12.7549867117989,12.754795844797135,12.726483341574541,1.63515796960642,1.6351935308970011,1.6089581622890605,1.40882540026113,1.4088206396648126,1.3846553816602696
111,12.3278754456188,12.328500089545138,12.276356788760474,12.7552904356244,12.755101518738908,12.728739607850217,1.63510451891629,1.6351385184675158,1.6130661187135271,1.4088326888261,1.408828086456024,1.3879134719156754
112,12.326886996843,12.327503143428212,12.288833254247972,12.755591046788,12.755404063711692,12.73933084124142,1.63505341567877,1.6350859220515335,1.6095857171430097,1.4088397351447,1.40883528574155,1.399978487386914
113,12.3259121139185,12.326519833114105,12.296251168168395,12.7558885716592,12.755703506091072,12.73162698469681,1.63500455683407,1.6350356355816391,1.6243615735362553,1.40884654726895,1.4088422457482483,1.3991503590389898
114,12.3249506790187,12.325550042549558,12.31544424541699,12.7561830365827,12.75599987223354,12.754540431562633,1.63495784384396,1.6349875576437096,1.605089053722327,1.4088531329832,1.4088489744294919,1.4043227989042517
115,12.3240025718525,12.324593653062182,12.310191718301787,12.7564744678698,12.75629318846766,12.752668873849357,1.63491318249362,1.6349415912730358,1.6111721921711941,1.40885949981299,1.4088554794742383,1.4005248925471747
116,12.3230676698942,12.32365054359811,12.314269916511076,12.7567628917902,12.756583481085618,12.762951345992489,1.6348704827022,1.6348976437593679,1.599338899149486,1.40886565503372,1.4088617683158524,1.3842018277068309
117,12.3221458486008,12.32272059094707,12.31733716379935,12.7570483345641,12.75687077633511,12.749613814098854,1.63482965834168,1.6348556264604974,1.6120653996702834,1.40887160567891,1.4088678481405816,1.3891667093986075
118,12.3212369816184,12.321803669955925,12.328059463001441,12.757330822355,12.75715510041179,12.752396617997622,1.63479062706356,1.6348154546239417,1.6088060941381324,1.40887735854828,1.408873725895786,1.3990100564852612
119,12.3203409409772,12.320899653730743,12.338776984742958,12.757610381262,12.757436479451647,12.7680507980292,1.63475331013323,1.6347770472164684,1.6249362880136606,1.40888292021551,1.4088794082978788,1.3901071628527526
120,12.3194575972766,12.320008413828386,12.326402617920088,12.7578870373136,12.757714939524233,12.766843683080367,1.63471763227156,1.6347403267610754,1.634240211541913,1.40888829703577,1.4088849018400127,1.4147607654250427
121,12.3185868198601,12.319129820437784,12.298162039495375,12.7581608164611,12.757990506626017,12.746335988644823,1.63468352150335,1.6347052191810614,1.6326858380031233,1.40889349515294,1.4088902127994778,1.4208961144763974
122,12.317728476981,12.31826374255158,12.29324936145897,12.7584317445721,12.758263206673822,12.75103401655832,1.63465090901249,1.6346716536509496,1.634958561429778,1.40889852050671,1.408895347244916,1.4108641837460836
123,12.3168824359587,12.317410048128295,12.302060027233205,12.758699847425,12.758533065498924,12.756504808463331,1.63461972900345,1.634639562453941,1.6419645881205842,1.40890337883929,1.408900311043223,1.4077876840510146
124,12.3160485633271,12.31656860424599,12.317918899114886,12.7589651507037,12.75880010884151,12.766318614037825,1.63458991856877,1.6346088808455717,1.6476963646271099,1.40890807570204,1.408905109866283,1.4077603837255876
125,12.3152267249741,12.315739277247163,12.320014666010014,12.7592276799914,12.75906436234475,12.752406214738288,1.63456141756247,1.6345795469233972,1.644505947761232,1.40891261646178,1.40890974919744,1.409789716058244
126,12.3144167862738,12.314921932875809,12.322523620831456,12.7594874607668,12.759325851550164,12.755609024195191,1.63453416847882,1.6345515015022918,1.6374933919907864,1.40891700630693,1.408914234337765,1.4076873506311252
127,12.3136186122109,12.314116436406655,12.309580314058303,12.7597445183982,12.759584601892213,12.746909619985242,1.63450811633665,1.6345246879953175,1.6361824368726843,1.40892125025344,1.4089185704121143,1.4028158344767667
128,12.3128320674986,12.313322652767384,12.31407941037109,12.7599988781399,12.759840638694016,12.748886062132522,1.6344832085685,1.6344990522997103,1.6308840871926251,1.40892535315056,1.4089227623750105,1.4105863484977563
129,12.312057016689,12.312540446653555,12.317090395797953,12.7602505651273,12.760093987162673,12.744383791378047,1.6344593949148,1.6344745426879308,1.627172099051391,1.40892931968631,1.4089268150162684,1.4226760615962053
130,12.3112933242776,12.311769682637085,12.324787175218082,12.7604996043735,12.760344672385386,12.753667507651922,1.63443662732256,1.6344511097034358,1.6147459898186445,1.40893315439291,1.4089307329665004,1.4161610170276395
131,12.3105408548018,12.311010225268557,12.311896071743092,12.7607460207649,12.760592719325256,12.750216925968092,1.63441485984863,1.6344287060610787,1.597572364480013,1.40893686165192,1.408934520702396,1.4133479255202088
132,12.3097994729328,12.3102619391731,12.313262161855016,12.7609898390577,12.76083815281751,12.75292596876455,1.63439404856703,1.6344072865517918,1.596822414037235,1.40894044569926,1.4089381825518412,1.4199257547209436
133,12.3090690435632,12.309524689141151,12.300761046546558,12.761231083875,12.761080997566275,12.746294115169562,1.63437415148052,1.634386807951526,1.606554267862744,1.40894391063006,1.4089417226988707,1.4289471422047801
