x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,y
34.61545831940063,9.139866395983645,-70.19144303662159,12.391682671243403,71.76243951813578,126.12806652587126,-43.681845345894644,-7.749334725063368,-65.09869877409821,8.489085029904345,39.75403378319038,-193.172992038916,153.52068098901594,-15.143265767067318,-157.93096029406829,30.164578112840168,-105.16635218046872,20.33053746771593,14.29907457247555,-6.312256294721615,272.29665360692695,265.6914461848968,-374.4496225715904,-186.59311900726948,-349.92006987722897,-175.19001096476686,-509.02791742993287,1
190.07241530287058,-5.572209362578074,33.859832321973116,-399.7596278159872,54.07132828118983,-82.94485161101294,57.70657656349275,108.34246599641095,76.04243223189661,-162.36687304274017,9.888810212398168,-93.77620849767384,-162.52792373101423,-352.3708303008036,-232.44774218463522,-37.7222056222076,97.56995886086453,6.572450667113581,-130.27755273175086,-2.353804534554655,-46.11010828012453,460.89502093653635,233.58778395733046,-99.9940380134044,196.40862390825993,-61.262330124300725,-84.43694643274995,0
3.7924788703260233,-20.99661224360384,-16.01695096447674,-257.35887291644667,-47.62170232569934,-302.14063157960965,252.18818586298596,-46.82986537457183,161.96872908116308,37.911440739145185,-11.808627204416593,-50.299190325068686,37.523468604622806,-81.95432236499116,-160.7028799024852,-33.74927092597366,267.2621178498624,7.082309913710352,39.1959819075927,4.983649448232835,-71.13432417016328,676.42924626396,276.76954266572636,-24.535248561759445,351.95529631121116,120.85529547243337,-18.315134421094776,0
-15.280514078626773,-1.1755521328217986,70.12248916906921,-17.75569738526476,-89.13445516725187,-20.464072409082103,264.0189540696275,8.746448538974569,-21.82223516045193,-161.12810827327206,-26.576214377866396,92.86108042022505,-86.21916521357406,-328.9044727619995,130.27163371328174,-65.53161645462148,-213.0449156429824,7.51309944782376,-129.22932219643147,4.300830630573179,-162.57229383805307,103.03188194849614,85.35815955265502,-135.4261651019872,62.56997033218795,279.4197219279961,191.90295903083134,0
110.81837833126521,-0.9674784153185362,-10.45141902245153,312.8500172867842,-165.32865078514484,-17.507142332054713,-51.17373762565095,-41.24566386992179,178.32526365316255,60.295850400455244,-28.54747922025343,173.74027331491044,-17.32699160698568,-21.23350856763578,15.701249330005497,-98.6517081474081,57.63351504947321,36.38127834471581,58.13744868191704,1.2690388811309514,-359.09752731587076,-544.294318950913,-166.61015087271863,-54.74012657706719,-175.56437254990658,51.80553644433388,339.17777591025504,0
-53.12522404038054,8.815159204854334,-57.26421397864486,-333.0540930560835,85.37976848998557,121.51366125067214,146.09136482123785,-6.480334590755199,-300.676137786014,-143.43034791014188,23.027149229426318,-19.89686258370122,87.59302732821575,35.66211169292254,50.52995099849033,150.85737556652376,-427.1129801720245,15.709720125220704,-114.25365185397912,7.728577286482044,208.88463458028858,156.49679993051564,-55.31072442158034,-142.12364648176057,-185.29245398465696,19.812610064789276,153.78470220812946,0
-32.24135715185859,-6.429700690028151,19.89045476697081,101.42339023743685,-129.96026004295942,-95.13063810702977,54.46725592583573,149.54299419212907,103.0581306506529,-162.73157509151494,-23.31984039330173,111.81983735033103,-93.18894533947459,13.026900846061961,242.77126337844174,75.91055045935398,31.305846668495473,25.69332689425106,-130.5861600099377,-15.57771585582592,-154.8511284392247,-841.2411460812234,345.2475562434068,95.00468673486981,-136.10261475863965,-242.76389672115525,-96.01607787325383,0
70.4792332296574,7.884489696787492,-10.226556821818269,166.70804358883365,61.270581452564095,108.28794157210686,-81.06924833753652,-58.26475507260227,-107.89531208804644,21.52563397934566,35.96534356105019,-7.967940001262103,-163.76874434898474,148.47706583713097,36.857902063585676,-131.14227592848826,-18.55846707262304,2.4876484669492487,25.330473770127824,15.20157299618852,-194.94323293197706,-629.6444556870151,-495.13153563715923,-226.16666947941735,-47.16275864698281,-438.07773326046805,-287.3593114088002,2
-150.04259533584408,-2.740935695873241,-3.7670368792041793,-26.33651251402208,62.93165613585772,-42.70969667731071,62.12800858382774,10.683274096532644,-104.91052774614424,-355.6731538896653,18.58603321532515,-126.2144690723239,85.52156572465903,-87.92159729284641,209.45673255608122,-22.589768328536938,-113.69886705398899,-32.5431113573238,-293.85142183668,-26.75705401761197,246.69745322193842,-192.65257684359204,251.0658890159972,195.77304372390086,318.76592901002203,118.72658726727539,-202.0683406522416,0
49.93740644062201,-3.00811490534656,-47.347664779780125,-97.48087195368213,7.671198571366201,-46.50657333202647,-31.422731333084123,0.8913092601710235,111.28961058839838,157.0978397250854,-8.112360754732693,49.90343073623999,-101.41436278126302,382.42208320652725,-139.73946024825656,-110.92352891376672,197.11730615211331,-7.563154217212921,140.0503377070937,6.300365898379744,-162.80267406040957,-62.64510876763711,-285.77036098122795,103.85274695084209,127.23520506089721,-313.610204007496,-190.9249892818734,1
211.5576370014724,8.348171298965163,-1.5603468553030826,202.71347600210717,-72.87014120433066,114.87730851424315,-152.92783404555777,-18.87482484377768,-30.387004676872127,126.05170103409995,-52.709575041797756,-61.114452627812824,-110.03363331109685,-16.52963965340736,139.93848909477958,23.4866953645922,54.9861409191224,-1.7521091065349594,113.77940122120602,-0.09648181340492672,-144.082302963497,-586.8233819163063,-142.69711881826015,-109.43551254434651,-179.73443825946177,-176.94748396771402,68.93471375986299,1
-110.69647915809435,1.799849359524282,16.2519693828856,-191.137335935098,31.848625147296822,21.819279229561882,-77.41044352384222,20.46347673812578,-166.43197181981762,-14.82677944259367,119.52212472210375,24.803021088268704,-32.481817120612035,308.1527223383383,-38.173115767182225,-50.22800747368508,-84.94850534338374,9.313633611019503,-5.430580080146795,-13.632422877411583,63.68043073754835,-0.7927858935898191,37.29458860698198,76.7890446279061,313.35154854210157,-285.10860885766067,-206.18765671666833,0
-51.83018685444403,-2.535059518701529,11.743378486323714,-332.8536842161568,71.60528011374622,-39.783995787610834,-11.157509798400566,-62.946188367694006,71.1600135345307,15.19826467985606,36.99876425364558,26.863358375784113,-28.742152717229395,-27.325488714007555,-95.9276916116356,-62.52510160202951,-163.88498347943823,3.850593787479684,19.97631624850624,-2.818062113013315,62.941191487308,523.295994689855,-90.6287617450945,14.901594246943063,133.62533188267116,71.83001946249395,-192.83327888745302,1
-26.682462797810977,-0.7319129857065617,-53.79680846835364,81.20252508454135,151.8219254245101,-14.159528263898288,-146.71237381609788,80.68230665149197,-23.71571446826805,-246.89621120180104,60.65240673944876,-16.071804472436565,-50.7869642549836,163.58512814227282,36.280167000452536,141.29213966806702,-323.1892787651794,7.546484354369316,-201.80544533295216,4.182953989138453,63.1881404690849,-812.646927014265,30.02524185949938,72.33267009514795,-233.36903030440337,-148.45466945026683,-103.64453331468367,2
-46.628823272589536,13.681694803980783,20.61907973247015,167.30673269449102,-119.35430529415027,190.67186948884572,-248.58861157665876,-115.61387770181894,416.4246393393391,321.398253056375,45.3074142672162,99.66101351147674,-5.229858785471625,-400.2938438817381,332.9792403730868,19.764802679624022,104.66919316038488,46.16751360392382,279.07972768030425,-7.9496444402822934,-152.0885513053339,72.16700945041636,116.61192114974253,71.99300437002611,-504.54392257269893,-23.49037576542844,23.42807930716555,1
137.83769783738185,-0.9323008994137848,14.17300426611806,-0.04556588521332226,-51.14706703807563,-17.007235587166385,-120.93899152992917,38.572461172557134,-229.6541698278821,33.029938867395764,-36.37254203131205,33.41903938715002,250.12205769939803,80.26448986062783,-141.5299437550346,-152.1830380249025,243.989423916389,-2.2528708817427003,35.065303148958314,-5.361607562777596,99.31618092268245,54.529982662188544,-431.7509260571706,-67.94735103642708,214.85488701614372,327.86375183498564,-269.8369150553138,1
-266.0630715771615,-7.639896855800724,2.1369700140770167,40.378921791231676,204.9729809294071,-112.32870369943234,11.563039048738437,86.86745392701503,-27.29143832621832,-594.8763544878317,21.666236291775263,-121.33304858863606,-101.77616087333334,-347.46116762523286,329.7929116774336,-72.07997356423861,-118.77389612576987,49.75427746339145,-496.2628119513586,-9.396358117406955,43.70877136655659,-477.08761822710943,399.55101899738054,105.76048442429324,256.836599281679,55.136057579510556,132.49812849205662,0
15.641552083678226,-5.4269633831664095,-18.436450346229726,-175.03485502967823,155.80961977668125,-80.8807648525163,-215.52218821039017,80.79015493194278,-273.01529343357817,65.06606302451588,1.5184596612486947,31.648704201627737,-25.213285026401973,87.51264869299382,-19.325738004997184,-44.85255759032413,-54.61281878104967,37.706380472962564,62.17395557632396,16.923293662766927,-23.752567710182102,-350.38508857016836,-524.7531073647164,125.53966942223387,174.27295753625285,60.823638863062314,2.740136915835075,2
-107.43768477854505,-13.754336347265257,-36.7613206189779,-73.25335834378464,-116.18305564915433,-199.22084103144343,136.85894195511642,16.44868250401403,14.214439316688065,208.74295200297485,-91.20868866873818,52.52516750205871,50.67074328095517,-55.62874485045723,242.47430618702793,31.910328815238355,21.723897732873734,-11.95762827392392,183.75192256321364,2.125971602552056,-132.5698388364424,-39.270226541403865,-91.63527070442936,26.80331369287133,-1.7433846994521554,85.9439320893835,273.4981580940513,0
-121.70245032427701,5.188531997729332,55.21791172175912,151.670759260127,-155.15731586990495,69.97575826325792,-170.2518896868298,-19.10719902398704,42.605356420775315,-17.498335318291293,-31.395776918655045,86.64282656180595,-57.19164524293063,-100.62161779398798,-109.19516530477894,39.89423169663614,12.683523007338152,-5.003773284987079,-7.691224324106541,-16.36069612289599,-111.00642049103298,286.94689107260587,139.88356026809046,-121.55396427089642,-798.1120380539274,-206.8044266119039,260.6919541428904,0
-127.55949155772765,5.532433736372905,-68.0008849007651,8.372925877123985,235.4871673206366,74.86293674374646,-103.32262844920174,-78.50860316905879,-393.16955847736386,-151.9421576415869,15.148319021687659,-41.271652980181784,20.991439668289377,-24.103303151537443,84.78704869652634,56.16674253440362,27.85303692376986,-4.235910094202246,-121.4562613333886,-3.361091580117162,271.7476615922306,-835.3731514195669,-707.3533019655076,21.251028763100962,117.8757437316052,166.25698636478415,-369.59212370765715,0
-82.20962188168251,6.504291055465185,-33.53156465327784,354.74454077293905,28.898074586964892,88.67397531164302,-162.1165824383622,81.94666666557428,-45.08558144680108,137.2850710982244,72.85130084622521,36.72215501373668,-148.3076235291224,66.29872060471743,-33.5470809659104,95.2048918506407,436.13457552877804,-15.435479767919084,123.28496822309451,3.8177714548763184,-119.21023975014943,-723.2449656022402,-253.6536816541782,-67.52259528388993,-205.83803885177153,-201.1347491812121,-91.0730912659283,1
6.071164220295092,-10.676483372665855,-5.286759891751366,-358.61755842645977,-61.2941969125545,-155.48155409762632,13.440123768922264,67.48859415319062,-48.725752875547,392.9906662489514,-9.562181274047036,-35.28886716791348,60.915612423832904,-65.14428273000095,-280.941196581848,-177.1155467384521,399.33586572959973,-11.014943901114748,339.6605219160689,1.4732628296664287,-91.84509321642271,1192.039872831619,-264.9207418918541,-63.76397833445738,441.96536222137223,142.7467691264971,252.80542429564593,2
64.59336811150106,-8.256102198826571,-51.75169131326456,53.23608587702321,65.58261182276661,-121.08558147468305,-281.98719656145397,37.482738613309905,-125.28888904435314,65.47990602067325,-23.94628502711865,-18.186555384886297,218.6323533392526,-367.4220369419066,-31.7476331332272,53.889547763616086,-48.94718659724677,-25.25101267292154,62.524145439720314,16.008753854447786,18.015835762143826,-423.3528554017328,-645.835519490259,-43.71101714805928,-726.6625199288101,-82.9634990148743,-295.76363173274086,1
-116.4359314970956,6.840210712525834,-27.676040223364307,122.2057062182249,139.39955936256032,93.44772064260624,-225.08099611011883,74.35771105761206,-23.216336637049114,-95.35311581966796,-60.396272124733876,-65.06135674767823,2.0430464976661225,179.5995644391272,-316.9639909696624,-13.364135787244685,41.53730699756686,0.451705275331495,-73.57117203780624,11.177446127601002,125.03933116616457,569.9216497691688,-320.67614661374273,-51.73880738568806,-668.2117061562741,50.757065559046254,-14.701494474130214,2
77.33260058196082,7.348179805253945,34.91971277510262,158.91539392943852,59.665069865020804,100.66645593753613,203.54443825335878,-27.094883052737984,-140.68361665206555,-184.4341571342231,-40.99446650536848,76.94630539192988,-150.9730409932953,-363.7317099351272,-153.8677949468007,110.5547162453405,-364.4496935441393,-12.316867909067879,-148.9506709753319,23.797110598587647,-18.305832589807494,-286.0260808716791,-591.5500783905537,-67.61947200343435,-592.9663681861687,339.16153524756487,-260.5626567816735,0
-240.989089406447,-10.784844394623073,-16.149750368314997,72.81914709109388,34.912936103751214,-157.0214697046885,77.2747038537892,-33.1337000153783,-1.8084203294005894,277.3267798919635,80.26132833151746,-49.53956358536405,-55.05937952806527,213.70227268101954,208.24905189001203,-45.048486209806164,251.9536805615396,-9.403049898393606,241.78688157580834,6.0467708273267675,-44.51586591882404,-105.29964632261934,-119.23931298328695,-106.593843655732,497.2830790977972,-149.92907935204667,-375.37483138632086,2
-1.9461066384622145,10.87791910097328,-41.38472902596829,152.1117970597686,44.085680565419835,150.82748738743243,-139.04950720261698,78.41683962446743,118.96856668143606,9.373541493550693,-62.81783212946488,-54.04838555538036,-90.40852660447892,338.82726452801995,206.79684867318093,49.56208625657111,242.8894809499881,2.4083133421605942,15.047492912426234,2.3900733190415098,17.409258861539083,-288.3960766377996,185.6854643803568,77.47090117848583,-85.14978119040138,-61.44439076801817,23.79075518720874,2
-174.62018529067313,2.4165982633786487,-8.34609916831588,-72.52528542505068,177.14280066427605,30.583881533320206,-170.77836735221646,-24.18594451687495,-145.62414336151534,-294.2130381431658,28.341354110798946,-38.55100179470654,22.876656553120707,10.748520242683826,303.51485649843926,72.56544853395036,23.145906041508546,-5.6836053737363645,-241.84447780855163,4.832262308517104,147.76659726894923,-375.19405673307045,334.0686736007022,-59.79163909676718,-13.991224951847316,-1.509977196717444,-5.19886077854096,0
-3.3502811288730454,4.437654182950598,-63.71804179585087,23.074673817739413,238.1849087120435,59.30505356622174,-18.58091322229205,128.2930551363448,-319.8111886188545,-332.6573495229071,12.862120179674038,-137.4556358211844,-38.77583171002652,-143.5448751712337,124.96858022433983,13.854917975338374,-121.61596780646697,-20.040333671221223,-274.3756750873335,-4.695297033688455,208.64494611129234,-906.6293582811911,-431.4321177215255,24.093956207025713,311.35239433350364,159.2562343241797,-194.67426343567155,0
-190.23207049685556,-1.626948753707833,17.574145379252293,14.003914059904146,-90.67242336878175,-26.878857808134338,135.67437516397007,-9.397319645333054,197.46740798008517,-41.239858323390095,5.368169371303945,-53.10328513156355,51.38131265966024,-258.0162697654123,140.54306544775133,15.66415242662736,-44.22986341504286,-36.78339903648501,-27.78106703057786,-6.700991888064584,-0.348665575198682,689.0459819413388,430.1242086816733,29.1955805255978,-314.9246312238992,-16.3408363262444,84.4010894511218,1
-150.47557489209257,5.025257224789952,-0.5336183744857605,-165.321663970665,23.945223522768465,67.65546479843479,3.6992792212023806,-4.6972662024581116,-197.99052141027448,-137.88077285378822,11.395407684829719,78.92871177484346,-40.63004905856874,28.130693858508515,69.57345793159706,106.23790818884272,460.80048428120085,-27.709527407346133,-109.55765615286265,-15.26167593180625,114.85097429114327,-158.8540542901411,276.24248498862244,31.76732774110146,235.47957061367646,161.96662359689952,146.35026370878225,2
-88.16959236336992,8.066639028891835,9.881791003056573,701.767722940147,-206.05606195757164,110.87646089628021,63.4024698477258,46.29607054760498,137.7364182550926,-182.70912541789295,-66.95664362108622,-83.82590868061118,-29.63252384625081,-254.97717255740022,-171.0539143730771,186.82322452152525,-352.7887412271638,38.95721076647399,-147.49096614353553,-8.50120593098518,-81.02891970558152,118.35477120722881,116.1675416002581,76.17003855338568,-1459.1206791955412,-141.63931386825908,309.52271208422957,2
-28.571768823200724,1.1055031629879462,36.6959522561035,-451.4624840322243,40.94104351735454,11.951943858982588,116.88946899174469,-43.57349351606024,185.5391281898887,-83.72437076125088,36.56044411785974,43.755376812575456,-86.60787493824006,-24.47687387561318,-28.12516248350947,-31.3032958510136,-122.00355626975184,29.00790637700394,-63.73104261362896,-6.670019660498406,74.22738135423626,736.2631391535645,359.68835416347406,-4.95599407224314,295.1868129050167,151.3648119060513,-123.68246652387684,1
-16.873074532002658,-11.080357154273544,-44.99086452471807,51.291223492987825,-90.39372746770114,-161.22099368898097,57.79147605377796,-43.122594520079275,-246.70612536522304,291.35610539542495,-58.48253011471012,143.99023266237137,-3.56685574104752,29.984272850954618,-13.05256169114625,-44.647767502179484,170.18002855847107,52.12244748008689,253.65835850599083,-9.40891181122822,-122.88476651258475,-865.450591361736,-1023.6934999828843,-12.78172707064665,157.14726660446232,-0.6761480977367612,-278.951384535669,1
-168.46596092547392,-8.92015010001243,-43.57092666974513,124.83459200362338,-46.81687895567152,-130.52234857417312,159.4295354719499,86.4681209071941,125.29860888365945,-51.827957423809025,-67.29985621857097,-27.1598007015349,-46.14024688057768,-147.52083888207773,-63.860227959806984,140.95716529877942,56.75805928412431,-5.786207854758533,-36.74061210450862,4.802399429670094,-69.86798593774468,185.4710920220499,80.56085072710485,89.77664422815322,-622.8816332890236,-70.88866728949408,163.46265506438007,2
-251.78122789099646,-24.555551611622963,-48.452087376893,-115.41241662199792,40.136883540123044,-352.71662448196946,-99.01882142445416,47.36063226089461,-14.756577469073966,-68.4271073411739,-15.425046996948403,-125.02278660640607,-89.46508097489043,-60.4645051530907,141.49958689725852,296.0956079453331,-508.75029782574325,-23.669373046797176,-50.7866491186201,-3.932599650381608,-21.376666914970304,-233.9715111778907,440.38001607025063,-123.87180242856792,-540.8531958468016,-383.23674153983524,509.18639893562306,1
-167.81304735017244,-0.2141395489731757,-63.77883410212513,232.51550493336313,37.43116717201263,-6.801463696523102,130.2316001400884,-8.616306638852114,-84.66256841483025,-41.829572615137145,9.008068971888571,-26.196558430563485,-83.42221381138343,61.42632141615961,147.29772013986374,86.82760162981846,-230.72038296576272,37.0201907336604,-28.280077450440647,-6.6740390851968465,32.11989163803878,-739.7080492375086,-386.46060112497395,-87.03383935866563,-106.35375447131989,-82.87528703476114,-155.51062475079948,2
-148.16302843500216,6.803072304976098,-6.266641032029362,43.176173437974626,96.0641531324712,92.91994771859439,-136.76510498540438,-20.643985303064113,-2.547343147133653,144.40441247000413,55.41750665397126,-53.5268658394956,110.09512060928364,-46.45922190350397,91.03243244002704,-75.1555540584572,32.51024732113322,-17.105369575465634,129.3092847044766,17.679233689691287,79.08121590943843,454.1469545470094,-289.02510048500034,-20.331556129214373,-284.0426848653585,-69.88220720468044,-374.05478647318307,1
-299.1156686331409,-8.259624154770117,39.102348423960855,3.988944911334989,-181.40194535005116,-121.13563189712178,184.1071407294783,64.64273369758543,280.8557618900443,100.96811138580496,-13.051327237482052,-15.71681211507396,167.48055758742592,112.3131811947238,-93.07272610493708,-124.76913697250247,-665.6628350590804,-25.265230628269357,92.5539149522883,-0.16441828722440333,-36.42888960833502,1705.4524777139575,236.77293176071652,45.34573731307895,-615.7516727630737,-40.165377427361165,211.90084615879454,0
-122.72278581794107,11.691238591335292,37.47480769242345,-142.2220671666713,-47.252990079933554,162.38554907894002,271.49980446187607,49.14038885958306,37.715275666598785,-211.5782591264153,63.13810423089384,-76.15140670500499,-19.242728569989843,-101.56119504633106,-89.64954208026903,9.47549799372789,-199.69384698778225,-6.91885260344669,-171.9197424756919,-7.096545026817468,116.17864755156876,997.1767393267082,438.19719270828557,-114.76229787162457,-278.8470428390788,-158.1117249306056,-102.53680002286418,0
-40.253286828000554,-3.646323267286369,-30.622183288585266,-8.911465040717717,60.21536082808562,-55.57613542508906,55.977521476898154,59.788661463981676,-58.43667120403049,118.66573270543977,28.931137541424654,3.9312003461546636,-101.45169932238393,-70.02006966503895,-102.65991263801831,19.896815327029802,-140.09640403606076,-2.887638518254147,107.52946763750565,-2.821166914933964,13.656903670367859,-235.41155695720335,-570.8240314054377,-82.74647512256422,109.28335767235171,109.56544687934331,-214.42229475492024,1
-61.265420892741396,-3.944307596967091,-1.7905790143804672,-26.365579663583617,17.827224721751925,-59.81078282548436,-170.282503489857,33.82753720634763,-14.994231905608268,113.44430748015559,32.04685043822895,-199.6046880367341,143.79128771316346,-60.605266975259504,-91.6230356892904,10.452138545199762,-230.17170153920006,17.20978586785487,103.11114908831094,-6.68876282100199,178.7496120057114,738.695636847246,9.58323750195501,112.79995523656258,-242.61938633601466,-26.314302176873177,-71.7728697579357,1
118.24891792797035,1.8404234692017247,-10.89462129263621,-59.734480416661526,-98.63029924772307,22.395876825324823,41.198122210418326,45.30951065691265,19.53553225595165,126.12848396167657,28.182607105692473,4.51281522002623,37.07000361409263,-101.67917409883202,24.93934540023789,19.473792664890478,-53.30447841286208,-25.234652076213038,113.84437417754185,-5.1604745467497475,-51.151128663644286,-74.19940272206676,-85.45857641505945,1.1435849270716596,-63.50906928957552,-121.24852243435699,-129.87565365533075,1
65.9850917254006,-2.7437669077453,-10.556019256356377,411.4008369969214,-150.82131816439676,-42.74993095408234,184.28433888286403,80.261061543484,1.4164494786858872,-64.51798231185334,33.10611383571386,68.72345335602799,-68.47743333630886,45.77502094035288,-319.84802796999224,49.102085345927115,-77.0493927589486,42.42506345093075,-47.47878605768192,-1.1407623547266796,-199.6085301907703,-424.42340793491536,-222.64871075277063,-28.24032359962402,-345.74100318599733,-60.58373170121282,25.046614834282867,0
-86.25235167519502,-13.268158214571592,38.318695822593874,-65.39455989291046,-84.81745882029368,-192.31177649121685,-23.410908707993194,81.71811443883932,-184.45862130261108,298.5365679292907,-34.540005238905344,-79.24688837329278,34.74914258146423,-342.92550688903685,-299.6162525537789,35.71473029803079,186.12185453932216,-19.376570017116126,259.73439511215514,-9.895572741027692,59.81221628585045,715.7965761775728,-469.95346930425245,39.19301444905735,-267.10330955652506,100.1058502499854,-158.99479189347164,0
