driver_id,timestamp,latitude,longitude,trip_distance,event_type
D003,2023-07-30 07:08:24,37.41059296616449,-121.03551190421305,,GPS
D003,2023-07-30 06:59:02,37.33851794523982,-121.8744586685974,,GPS
D003,2023-07-30 07:09:10,37.191906040654494,-121.72202069888296,,GPS
D003,2023-07-30 05:16:54,37.413606703981124,-121.86820221107325,,GPS
D003,2023-07-30 05:20:12,37.925942716426746,-121.54014412800198,1.058115403012211,Trip
D003,2023-07-30 06:33:58,37.449610764139514,-121.44788697853134,,GPS
D003,2023-07-30 05:53:40,37.50459021366975,-121.57978419369681,8.508088596670273,Trip
D003,2023-07-30 05:21:01,37.351062894772234,-121.78867737083982,,GPS
D003,2023-07-30 06:35:01,37.3954569102558,-121.1843793222727,7.236860032477767,Trip
D003,2023-07-30 05:20:42,37.64481145526617,-121.9091571755063,6.961888894406384,Trip
D003,2023-07-30 06:36:17,37.39619836601643,-121.47843140910304,,GPS
D003,2023-07-30 05:37:10,37.58665827062373,-121.69102873842998,9.88081031564367,Trip
D003,2023-07-30 05:34:01,37.829184397531314,-121.77694038951932,,GPS
D003,2023-07-30 05:14:34,37.863114554842845,-121.48317723632964,,GPS
D003,2023-07-30 05:37:36,37.62234565153724,-121.2255612161717,4.100944436400416,Trip
D003,2023-07-30 05:56:47,37.68976941802226,-121.78001719590424,,GPS
D003,2023-07-30 06:28:38,37.115642977019185,-121.9303426592674,1.101910718066217,Trip
D003,2023-07-30 06:18:17,37.128084636550454,-121.56693795779263,,GPS
D003,2023-07-30 05:12:17,37.3647253066753,-121.254717305427,3.086639990318747,Trip
D003,2023-07-30 07:07:51,37.638152985942014,-121.2397120516656,,GPS
D003,2023-07-30 05:38:52,37.48786022278907,-121.62400379752255,,GPS
D003,2023-07-30 06:42:09,37.78527611047456,-121.43290912511205,,GPS
D003,2023-07-30 07:10:47,37.12725368035636,-121.48520823637656,7.381049490859261,Trip
D003,2023-07-30 06:24:03,37.61796593941966,-121.65616475516289,,GPS
D003,2023-07-30 06:30:52,37.01268916946113,-121.0319072892433,3.872283557429938,Trip
D003,2023-07-30 06:17:10,37.95542312768844,-121.38886415773703,4.420183209953829,Trip
D003,2023-07-30 05:50:45,37.63860400823602,-121.54762891330209,7.047577048577522,Trip
D003,2023-07-30 06:00:41,37.35840725566053,-121.68567731963648,1.238179571579268,Trip
D003,2023-07-30 07:06:54,37.549737838654444,-121.67429597634556,,GPS
D003,2023-07-30 05:22:52,37.20531896715252,-121.84908393224377,6.916107333357125,Trip
D004,2023-07-30 06:10:12,37.20952033800888,-121.01998707697378,4.2701941592582155,Trip
D004,2023-07-30 05:20:36,37.89216109042018,-121.41491861525614,,GPS
D004,2023-07-30 05:53:23,37.29137583433444,-121.67025892832915,4.780580365608899,Trip
D004,2023-07-30 05:42:45,37.80291832840464,-121.9799142994936,,GPS
D004,2023-07-30 07:00:20,37.88537634395366,-121.67378300052623,,GPS
D004,2023-07-30 06:28:36,37.55016025854059,-121.02429300051608,5.574983303247856,Trip
D004,2023-07-30 05:50:35,37.84429641195426,-121.17761190589354,6.355706441351792,Trip
D004,2023-07-30 07:09:15,37.3554504545099,-121.249055126181,5.122544141213435,Trip
D004,2023-07-30 05:15:03,37.25771081739459,-121.64794766835934,,GPS
D004,2023-07-30 07:02:31,37.337223901321295,-121.40438574307804,,GPS
D004,2023-07-30 05:24:29,37.207744395974125,-121.79236334145554,6.639556155669248,Trip
D004,2023-07-30 06:00:32,37.064569220243186,-121.00112286531656,,GPS
D004,2023-07-30 06:08:30,37.72867224449605,-121.35634842722709,9.234869529208186,Trip
D004,2023-07-30 06:22:21,37.75005574469829,-121.91347089723828,,GPS
D004,2023-07-30 05:27:28,37.97043139382034,-121.06971945042422,,GPS
D004,2023-07-30 06:10:57,37.58457506102154,-121.16629203993021,,GPS
D004,2023-07-30 06:55:18,37.77186597497277,-121.49821792320326,8.94104843690089,Trip
D004,2023-07-30 06:32:50,37.44121193054277,-121.42367512165461,,GPS
D004,2023-07-30 05:13:22,37.11666131244575,-121.72838489545481,3.063918714833562,Trip
D004,2023-07-30 06:49:07,37.14627794913805,-121.69500529354832,6.059556163159479,Trip
D004,2023-07-30 06:17:21,37.46641409572179,-121.67773352617279,5.570069350512188,Trip
D004,2023-07-30 05:14:43,37.18310301959323,-121.332034386174,,GPS
D004,2023-07-30 06:42:44,37.95474541623732,-121.26409645344233,3.393388152062002,Trip
D004,2023-07-30 05:51:29,37.60094909060773,-121.3354927837861,8.91944274658541,Trip
D004,2023-07-30 05:54:20,37.18631668864691,-121.60667775991581,7.395709743053875,Trip
D004,2023-07-30 06:43:31,37.58851525181118,-121.18828169863775,,GPS
D004,2023-07-30 07:07:37,37.47698812862535,-121.26417851528664,1.39352829581495,Trip
D004,2023-07-30 05:32:49,37.988133352055115,-121.41698859249213,3.4789310189587113,Trip
D004,2023-07-30 07:07:45,37.085387242123474,-121.16628327860128,,GPS
D004,2023-07-30 07:03:40,37.62580292022061,-121.93850946489732,1.5026972334037891,Trip
D004,2023-07-30 05:29:21,37.03757005979627,-121.10687626345286,,GPS
D004,2023-07-30 06:07:59,37.536044075005364,-121.6068079698339,,GPS
D004,2023-07-30 06:22:35,37.53736661585346,-121.28865308469395,,GPS
D004,2023-07-30 06:36:18,37.79491264869751,-121.21508166330676,2.716510205811145,Trip
D004,2023-07-30 06:14:14,37.95452748254954,-121.65966703389209,,GPS
